,gene,validation,localization
5048,YDR300C,Verified,null
5049,YHR195W,Verified,protein
5050,YNL141W,Verified,catabolic process
5051,YKR090W,Verified,regulation
5052,YMR220W,Verified,ion
5053,YOR308C,Verified,ion
5054,YLR302C,Dubious,biological_process
5055,YDR523C,Verified,protein
5056,YPL220W,Verified,ion
5057,YOR268C,Uncharacterized,biological_process
5058,YGR017W,Uncharacterized,biological_process
5059,YDR031W,Verified,ion
5060,YOL005C,Verified,ion
5061,YOR213C,Verified,null
5062,YEL050C,Verified,ion
5063,YGL224C,Verified,metabolic process
5064,YBR206W,Dubious,biological_process
5065,YNL268W,Verified,transport
5066,YDR535C,Dubious,biological_process
5067,YOR068C,Verified,ion
5068,YGR039W,Uncharacterized,biological_process
5069,YER141W,Verified,null
5070,YKL213C,Verified,repair
5071,YOR396W,Uncharacterized,biological_process
5072,YCL064C,Verified,catabolic process
5073,YML029W,Verified,protein
5074,YDL222C,Verified,ion
5075,YCR048W,Verified,metabolic process
5076,YCR033W,Verified,regulation
5077,YDR104C,Verified,protein
5078,YDR222W,Uncharacterized,biological_process
5079,YLR042C,Verified,biological_process
5080,YIR039C,Verified,ion
5081,YKR059W,Verified,ion
5082,YBR032W,Uncharacterized,biological_process
5083,YNL202W,Verified,catabolic process
5084,YJL186W,Verified,protein
5085,YER023W,Verified,null
5086,YDR399W,Verified,null
5087,YML016C,Verified,protein
5088,YOR388C,Verified,catabolic process
5089,YLR133W,Verified,null
5090,YDL017W,Verified,repair
5091,YOR060C,Verified,regulation
5092,YOR235W,Dubious,biological_process
5093,YGL263W,Verified,protein
5094,YGR282C,Verified,ion
5095,YJL005W,Verified,protein
5096,YJL050W,Verified,catabolic process
5097,YDR248C,Uncharacterized,biological_process
5098,YDL202W,Verified,ion
5099,YML083C,Verified,biological_process
5100,YLR216C,Verified,protein
5101,YMR017W,Verified,null
5102,YKR033C,Dubious,biological_process
5103,YER090W,Verified,null
5104,YLR159W,Uncharacterized,biological_process
5105,YCR015C,Verified,null
5106,YDR159W,Verified,ion
5107,YGL185C,Uncharacterized,biological_process
5108,YMR151W,Dubious,biological_process
5109,YBL070C,Dubious,biological_process
5110,YOR165W,Verified,ion
5111,YPR150W,Dubious,biological_process
5112,__no_feature,null,null
5113,YPR105C,Verified,transport
5114,YOR130C,Verified,transport
5115,YPL083C,Verified,ion
5116,YDR357C,Verified,ion
5117,YJL109C,Verified,ion
5118,YJR021C,Verified,ion
5119,YLR369W,Verified,protein
5120,YPL158C,Verified,protein
5121,YGR170W,Verified,null
5122,YOL148C,Verified,ion
5123,YPR082C,Verified,null
5124,YJR129C,Verified,ion
5125,YDR281C,Verified,biological_process
5126,YGL203C,Verified,null
5127,YDR008C,Dubious,biological_process
5128,YBR127C,Verified,ion
5129,YOR047C,Verified,metabolic process
5130,YGL009C,Verified,null
5131,YIL130W,Verified,biological_process
5132,YDR368W,Verified,catabolic process
5133,YMR299C,Verified,ion
5134,YDR016C,Verified,positive
5135,YLR234W,Verified,regulation
5136,YJL167W,Verified,null
5137,YBR149W,Verified,metabolic process
5138,YDR088C,Verified,ion
5139,YKL042W,Verified,ion
5140,YNL066W,Verified,ion
5141,YPL112C,Verified,ion
5142,YKL013C,Verified,ion
5143,YIL016W,Verified,protein
5144,YOL028C,Verified,positive
5145,YNR057C,Verified,null
5146,YDR186C,Verified,biological_process
5147,YML117W,Verified,biological_process
5148,YHR206W,Verified,ion
5149,YOL122C,Verified,transport
5150,YNL223W,Verified,protein
5151,YOL053W,Verified,biological_process
5152,YFR055W,Verified,metabolic process
5153,YIL030C,Verified,protein
5154,YLR334C,Dubious,biological_process
5155,YJR103W,Verified,null
5156,YLR343W,Verified,null
5157,YOR021C,Verified,ion
5158,YER133W,Dubious,ion
5159,YNL089C,Dubious,biological_process
5160,YER162C,Verified,negative
5161,YDL190C,Verified,protein
5162,YHR102W,Verified,ion
5163,YBR051W,Dubious,biological_process
5164,YMR243C,Verified,ion
5165,YGL111W,Verified,null
5166,YHR139C,Dubious,null
5167,YPR188C,Verified,ion
5168,YOR374W,Verified,metabolic process
5169,YLL025W,Verified,biological_process
5170,YCL007C,Dubious,null
5171,YGR196C,Verified,biological_process
5172,YLR281C,Uncharacterized,biological_process
5173,YDR433W,Dubious,null
5174,YBL049W,Verified,biological_process
5175,YLR416C,Dubious,biological_process
5176,YGL024W,Dubious,biological_process
5177,YKR010C,Verified,ion
5178,YMR034C,Verified,biological_process
5179,YLR085C,Verified,histone
5180,YOR179C,Verified,ion
5181,YCR081W,Verified,negative
5182,YDR423C,Verified,positive
5183,YPR004C,Verified,biological_process
5184,YGR261C,Verified,protein
5185,YGR180C,Verified,null
5186,YJL019W,Verified,ion
5187,YMR116C,Verified,ion
5188,YNL047C,Verified,regulation
5189,YDR256C,Verified,catabolic process
5190,YNL302C,Verified,ion
5191,YGL030W,Verified,ion
5192,YJL033W,Verified,null
5193,YOR182C,Verified,ion
5194,YDR050C,Verified,null
5195,YGR061C,Verified,null
5196,YOR153W,Verified,transport
5197,YPL241C,Verified,protein
5198,YLR145W,Verified,catabolic process
5199,YPR059C,Dubious,biological_process
5200,YPR022C,Verified,biological_process
5201,YLR110C,Verified,ion
5202,YDL023C,Dubious,biological_process
5203,YEL071W,Verified,null
5204,YML062C,Verified,null
5205,YFL050C,Verified,transport
5206,YBR106W,Verified,transport
5207,YBL093C,Verified,negative
5208,YNL271C,Verified,ion
5209,YNL078W,Verified,regulation
5210,YJL124C,Verified,catabolic process
5211,YPR131C,Verified,ion
5212,YKL143W,Verified,null
5213,YPL031C,Verified,regulation
5214,YHR061C,Verified,regulation
5215,YDR453C,Verified,protein
5216,YNL125C,Verified,transport
5217,YIL014W,Verified,protein
5218,YNR001C,Verified,metabolic process
5219,YNL178W,Verified,ion
5220,YKL030W,Dubious,biological_process
5221,YDR167W,Verified,ion
5222,YJR017C,Verified,regulation
5223,YPL180W,Verified,regulation
5224,YHR057C,Verified,biological_process
5225,YJL106W,Verified,protein
5226,YLL055W,Verified,transport
5227,YDL101C,Verified,protein
5228,YMR285C,Verified,null
5229,YBR226C,Dubious,biological_process
5230,YIL117C,Verified,biological_process
5231,YAL055W,Verified,protein
5232,YPL137C,Verified,ion
5233,YOL103W,Verified,transport
5234,YHR156C,Verified,biological_process
5235,YGR157W,Verified,null
5236,YGL168W,Verified,ion
5237,YBR168W,Verified,ion
5238,YMR306W,Verified,null
5239,YJR068W,Verified,ion
5240,YHR162W,Verified,transport
5241,YLR275W,Verified,null
5242,YOR004W,Verified,null
5243,YOR138C,Verified,protein
5244,YDL227C,Verified,ion
5245,YGL093W,Verified,ion
5246,YGR139W,Dubious,biological_process
5247,YNL143C,Uncharacterized,biological_process
5248,YKL215C,Verified,metabolic process
5249,YCR066W,Verified,protein
5250,YDR442W,Dubious,biological_process
5251,YBR288C,Verified,protein
5252,YKR092C,Verified,transport
5253,YMR222C,Verified,biological_process
5254,YPL277C,Uncharacterized,biological_process
5255,YOR211C,Verified,ion
5256,YGR011W,Dubious,biological_process
5257,YDR521W,Dubious,biological_process
5258,YGL226W,Verified,biological_process
5259,YOR324C,Verified,null
5260,YAR020C,Verified,biological_process
5261,YOR353C,Verified,ion
5262,YHL025W,Verified,ion
5263,YDR537C,Dubious,biological_process
5264,YGR037C,Verified,transport
5265,YNL330C,Verified,regulation
5266,YER143W,Verified,protein
5267,YNL321W,Verified,transport
5268,YGR284C,Verified,transport
5269,YCR031C,Verified,ion
5270,YPR069C,Verified,null
5271,YLL006W,Verified,ion
5272,YOR237W,Verified,transport
5273,YIL049W,Verified,null
5274,YMR175W,Uncharacterized,ion
5275,YBR030W,Verified,ion
5276,YLR440C,Verified,transport
5277,YLR428C,Dubious,biological_process
5278,YLR044C,Verified,catabolic process
5279,YBR065C,Verified,null
5280,YLR099C,Verified,null
5281,YOR149C,Verified,null
5282,YOL007C,Verified,biological_process
5283,YDR429C,Verified,ion
5284,YML010W,Verified,ion
5285,YER074W,Verified,ion
5286,YER021W,Verified,protein
5287,YMR208W,Verified,null
5288,YEL052W,Verified,protein
5289,YJL180C,Verified,transport
5290,YNL200C,Verified,metabolic process
5291,YER129W,Verified,metabolic process
5292,YLR062C,Dubious,null
5293,YKR082W,Verified,negative
5294,YOR027W,Verified,protein
5295,YLR019W,Verified,null
5296,YJL007C,Dubious,biological_process
5297,YPL081W,Verified,ion
5298,YDR351W,Verified,ion
5299,YHL028W,Verified,protein
5300,YLR210W,Verified,regulation
5301,YDL204W,Verified,ion
5302,YLR171W,Dubious,biological_process
5303,YKR031C,Verified,ion
5304,YML081W,Verified,null
5305,YHR181W,Verified,protein
5306,YER096W,Verified,ion
5307,YMR128W,Verified,ion
5308,YJL029C,Verified,transport
5309,YGL130W,Verified,positive
5310,YMR157C,Verified,biological_process
5311,YCR017C,Verified,metabolic process
5312,YBL072C,Verified,ion
5313,YGL187C,Verified,transport
5314,YJR082C,Verified,repair
5315,YMR048W,Verified,ion
5316,YOR167C,Verified,ion
5317,YPR107C,Verified,ion
5318,YPL076W,Verified,null
5319,YJR023C,Dubious,biological_process
5320,YGR176W,Dubious,biological_process
5321,YKL011C,Verified,repair
5322,YKL044W,Verified,biological_process
5323,YAL049C,Verified,biological_process
5324,YOR018W,Verified,ion
5325,YGL201C,Verified,repair
5326,YPR084W,Uncharacterized,biological_process
5327,YBR121C,Verified,ion
5328,YDL146W,Verified,null
5329,YMR062C,Verified,null
5330,YMR015C,Verified,null
5331,YGL262W,Uncharacterized,biological_process
5332,YAL063C,Verified,ion
5333,YPL114W,Dubious,biological_process
5334,YBR147W,Verified,null
5335,YNL064C,Verified,protein
5336,YNL031C,Verified,null
5337,YIL136W,Verified,biological_process
5338,YLR190W,Verified,ion
5339,YOR023C,Verified,histone
5340,YOR098C,Verified,ion
5341,YIL018W,Verified,ion
5342,YHR039C,Verified,ion
5343,YBR274W,Verified,protein
5344,YML119W,Uncharacterized,biological_process
5345,YBL012C,Dubious,biological_process
5346,YHR204W,Verified,protein
5347,YNL225C,Verified,ion
5348,YAR069C,Dubious,biological_process
5349,YOR318C,Dubious,biological_process
5350,YNR059W,Verified,protein
5351,YDR180W,Verified,ion
5352,YOL120C,Verified,ion
5353,YIL036W,Verified,regulation
5354,YOL051W,Verified,negative
5355,YFR057W,Uncharacterized,biological_process
5356,YOR045W,Verified,protein
5357,YDR476C,Uncharacterized,biological_process
5358,YMR086W,Verified,null
5359,YIL158W,Verified,biological_process
5360,YJR101W,Verified,ion
5361,YBL051C,Verified,ion
5362,YLR341W,Verified,ion
5363,YDR029W,Uncharacterized,biological_process
5364,YGR058W,Verified,regulation
5365,YBR053C,Uncharacterized,biological_process
5366,YDL192W,Verified,transport
5367,YLR029C,Verified,ion
5368,YBR082C,Verified,protein
5369,YER135C,Uncharacterized,biological_process
5370,YHR104W,Verified,catabolic process
5371,YDL003W,Verified,ion
5372,YDL078C,Verified,ion
5373,YOR258W,Verified,null
5374,YDR435C,Verified,protein
5375,YOR376W,Uncharacterized,biological_process
5376,YIL098C,Verified,transport
5377,YLL027W,Verified,null
5378,YCL001W,Uncharacterized,protein
5379,YGR198W,Verified,protein
5380,YAR007C,Verified,ion
5381,YML064C,Verified,ion
5382,YLR414C,Verified,ion
5383,YML031W,Verified,transport
5384,YKR012C,Dubious,biological_process
5385,YMR036C,Verified,regulation
5386,YMR081C,Verified,ion
5387,YGR218W,Verified,protein
5388,YGR267C,Verified,null
5389,YDL125C,Verified,metabolic process
5390,YPR006C,Verified,catabolic process
5391,YMR114C,Verified,biological_process
5392,YGL022W,Verified,protein
5393,YJL153C,Verified,null
5394,YDR431W,Dubious,biological_process
5395,YMR214W,Verified,protein
5396,YOR180C,Verified,ion
5397,YDR500C,Verified,null
5398,YGR063C,Verified,ion
5399,YPR020W,Verified,transport
5400,SCER_lnc0139,null,null
5401,SCER_lnc0138,null,null
5402,YEL077C,Uncharacterized,biological_process
5403,YGR245C,Verified,ion
5404,YLR221C,Verified,null
5405,YPL243W,Verified,protein
5406,YDR497C,Verified,transport
5407,YDL025C,Verified,biological_process
5408,YLR147C,Verified,null
5409,YFL029C,Verified,ion
5410,YBL091C,Verified,protein
5411,YPL048W,Verified,ion
5412,YPR133C,Verified,regulation
5413,YJL071W,Verified,null
5414,YNL123W,Verified,protein
5415,YDR372C,Verified,transport
5416,YKL145W,Dubious,protein
5417,YOR111W,Uncharacterized,biological_process
5418,YDR323C,Verified,transport
5419,YKL198C,Verified,ion
5420,YNL041C,Verified,transport
5421,YDR030C,Verified,repair
5422,YJL100W,Verified,ion
5423,YKL032C,Verified,negative
5424,YDL178W,Verified,catabolic process
5425,YKL118W,Dubious,biological_process
5426,YHR080C,Verified,transport
5427,YKL163W,Verified,ion
5428,YPL015C,Verified,negative
5429,YDL107W,Verified,protein
5430,YNR029C,Uncharacterized,biological_process
5431,YMR064W,Verified,regulation
5432,YOL105C,Verified,protein
5433,YBR253W,Verified,positive
5434,YBR224W,Dubious,biological_process
5435,YIL111W,Verified,transport
5436,YPL142C,Dubious,biological_process
5437,YJL084C,Verified,regulation
5438,YHR154W,Verified,repair
5439,YPL135W,Verified,ion
5440,YGR151C,Dubious,biological_process
5441,YMR304W,Verified,ion
5442,YGR041W,Verified,ion
5443,YPL168W,Uncharacterized,biological_process
5444,YIL177C,Uncharacterized,biological_process
5445,YHR160C,Verified,protein
5446,YLR273C,Verified,regulation
5447,YGR137W,Dubious,biological_process
5448,YIR020C,Dubious,biological_process
5449,YDL225W,Verified,ion
5450,YCL038C,Verified,null
5451,YKL058W,Verified,ion
5452,YKL085W,Verified,ion
5453,YNR043W,Verified,null
5454,YHL018W,Uncharacterized,biological_process
5455,YOL089C,Verified,positive
5456,YIL064W,Verified,transport
5457,YKL217W,Verified,transport
5458,YKR094C,Verified,ion
5459,YGR013W,Verified,null
5460,YML103C,Verified,protein
5461,YLR306W,Verified,protein
5462,YGL220W,Verified,negative
5463,YOR351C,Verified,protein
5464,YNL266W,Dubious,biological_process
5465,YMR291W,Verified,null
5466,YHL027W,Verified,ion
5467,YGR035C,Uncharacterized,biological_process
5468,YJR146W,Uncharacterized,biological_process
5469,YDR539W,Verified,metabolic process
5470,YMR177W,Verified,ion
5471,YGR286C,Verified,null
5472,YCR037C,Verified,metabolic process
5473,YOR239W,Verified,ion
5474,YOR147W,Verified,ion
5475,YLR046C,Uncharacterized,biological_process
5476,YBR067C,Verified,null
5477,YDR100W,Verified,transport
5478,YLL004W,Verified,ion
5479,YER049W,Verified,catabolic process
5480,YEL054C,Verified,ion
5481,YML012W,Verified,transport
5482,YOL009C,Verified,ion
5483,YPR192W,Verified,transport
5484,YOR217W,Verified,ion
5485,YBL035C,Verified,ion
5486,YLL059C,Dubious,biological_process
5487,YLR060W,Verified,ion
5488,YER076C,Uncharacterized,biological_process
5489,YJL182C,Dubious,biological_process
5490,YBR049C,Verified,ion
5491,YKR080W,Verified,metabolic process
5492,YOR282W,Dubious,biological_process
5493,YDR071C,Verified,ion
5494,YPL066W,Verified,protein
5495,YML124C,Verified,ion
5496,YDR353W,Verified,null
5497,YJL001W,Verified,protein
5498,YHR183W,Verified,null
5499,YCR099C,Uncharacterized,biological_process
5500,YML087C,Verified,biological_process
5501,YDL206W,Uncharacterized,biological_process
5502,YHR060W,Verified,ion
5503,YER094C,Verified,protein
5504,YLR173W,Uncharacterized,biological_process
5505,YKR037C,Verified,positive
5506,YLR212C,Verified,ion
5507,YER101C,Verified,protein
5508,YMR155W,Uncharacterized,biological_process
5509,YCR019W,Verified,ion
5510,YJL027C,Uncharacterized,biological_process
5511,YGL132W,Dubious,biological_process
5512,YIL007C,Verified,protein
5513,YBL074C,Verified,null
5514,YMR260C,Verified,ion
5515,YOR161C,Uncharacterized,biological_process
5516,YML078W,Verified,protein
5517,YOR133W,Verified,ion
5518,YIR018W,Verified,negative
5519,YPL074W,Verified,biological_process
5520,YJR025C,Verified,null
5521,YNL320W,Uncharacterized,biological_process
5522,YKL046C,Verified,null
5523,YBR145W,Verified,null
5524,YDR339C,Verified,null
5525,YOR151C,Verified,ion
5526,YGR174C,Verified,null
5527,YGL207W,Verified,ion
5528,YLR454W,Uncharacterized,biological_process
5529,YKL184W,Verified,null
5530,YLR365W,Dubious,biological_process
5531,YPR086W,Verified,ion
5532,YJR125C,Verified,transport
5533,YMR060C,Verified,transport
5534,YJR003C,Uncharacterized,biological_process
5535,YDL144C,Verified,biological_process
5536,YJR078W,Verified,catabolic process
5537,YGL156W,Verified,catabolic process
5538,YNL033W,Uncharacterized,biological_process
5539,YNL062C,Verified,ion
5540,YMR295C,Verified,biological_process
5541,YPL116W,Verified,regulation
5542,YLR238W,Verified,null
5543,YBR118W,Verified,null
5544,YFL017C,Verified,null
5545,YDR262W,Uncharacterized,biological_process
5546,YIL134W,Verified,transport
5547,YJL163C,Uncharacterized,biological_process
5548,YDR084C,Verified,transport
5549,YJR143C,Verified,protein
5550,YBL016W,Verified,ion
5551,YGR083C,Verified,regulation
5552,YDR182W,Uncharacterized,repair
5553,YNL290W,Verified,ion
5554,YBL010C,Uncharacterized,biological_process
5555,YGL152C,Dubious,biological_process
5556,YDR139C,Verified,protein
5557,YBR276C,Verified,ion
5558,YOL079W,Dubious,biological_process
5559,YAL021C,Verified,ion
5560,SCER_lnc0759,null,null
5561,YOL126C,Verified,metabolic process
5562,YOR316C,Uncharacterized,transport
5563,YNL227C,Verified,null
5564,YBR123C,Verified,ion
5565,YBR198C,Verified,ion
5566,YOR043W,Verified,ion
5567,YDR470C,Verified,ion
5568,YIL034C,Verified,null
5569,YIL043C,Verified,biological_process
5570,YDR386W,Verified,ion
5571,YLR347C,Verified,protein
5572,YJR107W,Uncharacterized,biological_process
5573,YNL157W,Verified,ion
5574,YBR218C,Verified,null
5575,YNR060W,Verified,transport
5576,YML120C,Verified,ion
5577,YHR106W,Verified,null
5578,YNL164C,Verified,null
5579,YDL156W,Verified,regulation
5580,YBR080C,Verified,ion
5581,YER137C,Uncharacterized,biological_process
5582,YDR027C,Verified,transport
5583,YGL069C,Dubious,biological_process
5584,YIL063C,Verified,protein
5585,YPL263C,Verified,biological_process
5586,YDL001W,Verified,biological_process
5587,YOL013C,Verified,protein
5588,YPL218W,Verified,ion
5589,YEL028W,Uncharacterized,biological_process
5590,YBR071W,Verified,biological_process
5591,YHL004W,Verified,ion
5592,YOR370C,Verified,protein
5593,YDR389W,Verified,regulation
5594,YDL027C,Uncharacterized,biological_process
5595,YER053C,Verified,copper
5596,YPL051W,Verified,protein
5597,YJR121W,Verified,transport
5598,YLR081W,Verified,metabolic process
5599,YML066C,Verified,null
5600,YKR014C,Verified,protein
5601,YGL008C,Verified,regulation
5602,YLR412W,Verified,null
5603,YER002W,Verified,null
